item,itemLabel,position,positionLabel,start,psid
Q16189272,David Gillespie,Q107971726,Minister for Regional Health,2021-06-21,Q16189272-406035CC-A057-46E9-9277-1529430E06B3
Q16189272,David Gillespie,Q107971730,Deputy Leader of the House,2021-06-21,Q16189272-001DECDC-26D9-4841-97EC-A1BC89400384
Q16189272,David Gillespie,Q107972862,Minister Assisting the Minister for Trade and Investment,2021-06-21,Q16189272-1BFC762C-A908-4D0E-BC26-063E0DF995D9
Q16191011,Marise Payne,Q2660943,Minister for Foreign Affairs,2018-08-28,Q16191011-D5606213-CD88-4838-95AC-36BC3992DD3E
Q16191011,Marise Payne,Q6866013,Minister for the Status of Women,2019-05-29,Q16191011-FC1368F2-1247-4161-A6DB-6F8DCC329E21
Q16194644,Michelle Landry,Q107972819,Assistant Minister for Children and Families,2018-08-28,Q16194644-A9000CC6-982D-4B25-822C-07A6DD9510D0
Q16194644,Michelle Landry,Q107972835,Assistant Minister for Regional Tourism,2021-07-02,Q16194644-532D8867-DAD7-42C9-B0C6-1F2BC6F51DFE
Q16195119,Kevin Hogan,Q107972838,Assistant Minister for Local Government,2021-06-21,Q16195119-AC42A012-9163-4185-BEBB-0FE5936C7AEA
Q16195119,Kevin Hogan,Q107972840,Assistant Minister to the Deputy Prime Minister,2020-02-06,Q16195119-ADA44622-2A57-42C9-B46D-A777BACE01EF
Q16195275,Melissa Price,Q108865070,Minister for Science and Technology,2021-10-01,Q16195275-74B568B6-E8EE-4A43-B581-EFFB59A5016B
Q16195275,Melissa Price,Q6865784,Minister for Defence Materiel,2019-05-26,Q16195275-30EEDB3C-48AD-4D3A-B52D-C0687E103529
Q16196728,Angus Taylor,Q11796924,Minister for Climate Change and Energy Efficiency,2018-08-28,Q16196728-E1318566-2540-4896-8917-85CBEA0F64B7
Q16205919,Tim Wilson,Q108865049,"Assistant Minister to the Minister for Industry, Energy and Emissions Reduction",2016-07-02,Q16205919-2C676716-ADE3-4C4C-9DD6-883F8A3E8059
Q16206609,Keith Pitt,Q107971013,Minister for Resources and Water,2020-02-06,Q16206609-8932C897-8D10-4642-85EA-B69CCC8F0AF5
Q16214788,David Coleman,Q107972886,Assistant Minister to the Prime Minister for Mental Health and Suicide Prevention,2020-12-22,Q16214788-CE5EF072-F065-4445-95BA-40B1B7EE58A1
Q16221628,Michael Sukkar,Q107971701,"Minister for Homelessness, Social and Community Housing",2019-05-29,Q16221628-38DF2DC4-2B6C-42A0-A379-5C22E829904B
Q16221628,Michael Sukkar,Q107971707,Assistant Treasurer,2019-05-29,Q16221628-F7517894-A2D0-4C1C-AF96-CA330EDAA9C2
Q16729935,Luke Howarth,Q107972882,Assistant Minister for Youth and Employment Services,2020-12-22,Q16729935-79991F95-E315-46F8-850B-8C5CC504776C
Q16735152,Linda Reynolds,Q107971257,Minister for the National Disability Insurance Scheme,2021-03-30,Q16735152-0EDFC956-EB73-43AF-8E7A-9F1DD7636DEF
Q16735152,Linda Reynolds,Q6865874,Minister for Human Services,2021-03-30,Q16735152-26A83F0A-B30C-4547-A741-8ECD48A17932
Q21066082,Andrew Hastie,Q107972793,Assistant Minister for Defence,2020-12-22,Q21066082-4B96057A-22E9-46B5-AFEC-C84E2F41D82A
Q25268390,Jonathon Duniam,Q107972845,Assistant Minister for Industry Development,2020-12-22,Q25268390-6113A6EC-658F-4C36-93F3-6C117F9676A9
Q25268390,Jonathon Duniam,Q107972847,Assistant Minister for Forestry and Fisheries,2019-05-29,Q25268390-EA0F6851-12C1-482B-9454-41BD89C2163B
Q25352543,Ben Morton,Q107971627,Minister for the Public Service,2021-10-08,Q25352543-f421226c-47d1-2f96-36cf-5bc83beb08eb
Q25352543,Ben Morton,Q107972803,Assistant Minister to the Prime Minister and Cabinet,2021-06-21,Q25352543-F3BE566A-C356-492B-BDEE-A78D5034CE6A
Q25352543,Ben Morton,Q7574624,Special Minister of State,2021-10-08,Q25352543-F668FC9A-C0F8-4CAE-A67E-D45B327954C2
Q25756209,David Littleproud,Q6865745,Australian Minister for Agriculture,2017-12-20,Q25756209-cee629ae-4caf-a838-d0d1-d3f250645fd7
Q26703243,Jane Hume,Q107972782,"Minister for Superannuation, Financial Services and the Digital Economy",2020-12-22,Q26703243-A74199EC-1A6F-47D1-80A5-AEA93369F3DE
Q26703243,Jane Hume,Q107972790,Minister for Women's Economic Security,2021-03-30,Q26703243-B3B35081-A653-49C3-97EB-3354481D6364
Q27435052,Trevor Evans,Q107972777,Assistant Minister for Waste Reduction and Environmental Management,2021-06-21,Q27435052-06386F4B-87EB-49AA-9AC4-6C4FE2BF5D9F
Q3195101,Ken Wyatt,Q17007714,Minister for Indigenous Affairs,2019-05-29,Q3195101-A0D343B4-F884-4E74-B611-6F53F6673D58
Q4717151,Alex Hawke,Q11796950,Minister for Immigration and Border Protection of Australia,2020-12-22,Q4717151-B86D4A44-EB26-4741-BC80-8882D2D34845
Q4757071,Andrew Gee,Q6865787,Minister for Defence Science and Personnel,2021-06-21,Q4757071-2EC7AAD0-BF57-4C06-BF39-AD30F3992BC7
Q4757071,Andrew Gee,Q6865985,Minister for Veterans' Affairs,2021-06-21,Q4757071-899CA576-416F-4D53-AFF7-462501216C43
Q4768766,Anne Ruston,Q109453608,Minister for Women's Safety,2019-05-29,Q4768766-36BC37F6-1F5C-4162-8F6B-BD5B4B4E4553
Q4768766,Anne Ruston,Q6865821,Minister for Social Services,2019-05-29,Q4768766-75FFBB64-4569-4CF2-8B3C-28912FB218DF
Q4861362,Barnaby Joyce,Q5261065,Deputy Prime Minister of Australia,2021-06-22,Q4861362-A4C69173-48EB-4A69-A1FC-75D32BBFAB25
Q4861362,Barnaby Joyce,Q6865888,Minister for Infrastructure and Transport,2021-06-22,Q4861362-BA088E14-FF87-4F15-A6AD-CBFCB2EEF202
Q4966734,Bridget McKenzie,Q107970970,"Minister for Regionalisation, Regional Communications and Regional Education",2021-06-21,Q4966734-0A5548EF-F40D-46D0-AF09-C09CFDFE72E3
Q4966734,Bridget McKenzie,Q107970971,Minister for Emergency Management and National Recovery and Resilience,2021-06-21,Q4966734-0F0D3BC5-A0CC-4520-AF96-D5606F1ED37B
Q50808634,Amanda Stoker,Q107972806,Assistant Minister to the Attorney-General,2020-12-22,Q50808634-5580C067-A00F-4054-932C-C23809827329
Q50808634,Amanda Stoker,Q107972808,Assistant Minister for Women,2021-03-30,Q50808634-F2B2D7DB-3FE9-4229-A4DD-E73F09D55B24
Q50808634,Amanda Stoker,Q107972809,Assistant Minister for Industrial Relations,2021-03-30,Q50808634-2B2FB026-A642-4460-9F54-46A339C9EE2D
Q5214486,Dan Tehan,Q6865979,Minister for Trade,2020-12-18,Q5214486-5B5BCE8C-C02C-427B-8FEB-5337B791B0E2
Q5605742,Greg Hunt,Q6865857,Minister for Health,2017-01-24,Q5605742-FC3B20E2-2943-400A-9E76-36D95CC62D29
Q572783,Michaelia Cash,Q4818607,Attorney-General for Australia,2021-03-30,Q572783-55E1A0B1-6CA2-4F93-A551-42900560C013
Q572783,Michaelia Cash,Q6865809,Minister for Employment and Workplace Relations,2021-03-30,Q572783-E4341FED-CFA0-4C2A-BCC9-FA7B127F9FB7
Q6163809,Jason Wood,Q107972854,"Assistant Minister for Customs, Community Safety and Multicultural Affairs",2019-05-29,Q6163809-004782AC-F631-4D0B-BE78-F378ADDDCA5E
Q6288876,Josh Frydenberg,Q2390270,Treasurer of Australia,2018-08-24,Q6288876-2743f07c-4ef3-a2e3-e781-64748816cd8e
Q6369482,Karen Andrews,Q6865868,Minister for Home Affairs,2021-03-30,Q6369482-7abe605d-4f89-c779-4d4e-d37537075257
Q7048144,Nola Marino,Q107971537,Assistant Minister for Regional Development and Territories,2019-05-29,Q7048144-3067A754-39F9-41C5-BCFB-F6BED39FD7A3
Q7150671,Paul Fletcher,Q107971662,"Minister for Communications, Urban Infrastructure, Cities and the Arts",2019-05-29,Q7150671-808DAC26-B0EB-4963-A704-82CE67FA93B5
Q7173778,Peter Dutton,Q16147127,Leader of the House,2021-03-30,Q7173778-4BE06CA6-3C13-4BA2-AA8F-2F2CA9490FF9
Q7173778,Peter Dutton,Q3315112,Minister for Defence,2021-03-30,Q7173778-585FF37A-557C-4E32-9366-C32209A01E6E
Q7324825,Richard Colbeck,Q107971482,Minister for Senior Australians and Aged Care Services,2020-12-22,Q7324825-849233C9-E5C9-4337-8E22-3D42D51DB9D2
Q7324825,Richard Colbeck,Q11796981,Minister for Sport,2020-12-22,Q7324825-352E726F-CC2D-4AA8-8933-61E24C49599F
Q7436060,Scott Buchholz,Q107972814,Assistant Minister for Road Safety and Freight Transport,2018-08-28,Q7436060-068F6DBA-C24C-45BC-9A5C-F37B23C2CC0E
Q7436908,Scott Morrison,Q319145,Prime Minister of Australia,2018-08-24,Q7436908-51127120-4df0-4542-f876-f6af57ed2125
Q7518284,Simon Birmingham,Q6865833,Minister for Finance of Australia,2020-10-30,Q7518284-7FF15F06-17EB-4A50-A06F-64729F4C53D7
Q7627022,Stuart Robert,Q11796971,Minister for Small Business (Australia),2021-03-30,Q7627022-7A6E9B58-AEC5-45FF-843C-D4C547E3A85A
Q7649377,Sussan Ley,Q11796986,Minister for the Environment,2019-05-29,Q7649377-5B7F621E-E245-40AD-8634-90E2AEC8D7A5
Q8068367,Zed Seselja,Q107971470,Minister for International Development and the Pacific,2020-12-22,Q8068367-5A31ADDB-3089-4EE2-8ABE-A3BFE5FF3388
